지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
201,2023-07-28 16:00,30.5,,2.8,250,64,27.9,22.9,1009.1,1014.5,1,,,,2,0,,,3406,,,38.8,,,,
201,2023-07-28 17:00,30,,2.6,250,67,28.3,23.1,1008.9,1014.3,1,,,,4,0,,,3532,,,36.3,,,,
201,2023-07-28 18:00,28.8,,2.3,270,73,28.8,23.4,1008.6,1014,1,,,,3,0,,,3090,,,32.9,,,,
201,2023-07-28 19:00,27.4,,2.6,290,77,28.1,23,1009,1014.4,.7,,,,2,0,,,3029,,,28.1,,,,
201,2023-07-28 20:00,26.6,,1.6,290,85,29.5,23.8,1009.7,1015.2,0,,,,2,0,,,2080,,,26.5,,,,
201,2023-07-28 21:00,26.3,,1.2,290,87,29.7,23.9,1010.1,1015.6,,,,,3,0,,,1747,,,25.8,,,,
201,2023-07-28 22:00,24.5,,.1,0,100,30.6,24.4,1009.9,1015.4,,,,,5,0,,,807,,,25.4,,,,
201,2023-07-28 23:00,24,,.6,360,100,29.7,23.9,1010.3,1015.8,,,,,2,0,,,818,,,24.9,,,,
201,2023-07-29 00:00,24.2,,1.5,360,100,30,24.1,1010.4,1015.9,,,,,2,0,,,1048,,,24.5,,,,
201,2023-07-29 01:00,23.9,,.6,360,100,29.5,23.8,1010.3,1015.8,,,,,2,2,,,873,,,24.4,,,,
201,2023-07-29 02:00,24.2,,1.6,360,100,30,24.1,1010.3,1015.8,,,,,3,0,,,1129,,,24.2,,,,
201,2023-07-29 03:00,23.8,,.3,0,100,29.3,23.7,1010,1015.5,,,,,4,0,,,933,,,24,,,,
201,2023-07-29 04:00,23.5,,.6,360,100,28.8,23.4,1009.8,1015.3,,,,,2,0,,,699,,,23.9,,,,
201,2023-07-29 05:00,23.5,,.4,0,100,28.8,23.4,1009.7,1015.2,,,,,2,2,,17,672,,,23.8,,,,
201,2023-07-29 06:00,23.7,,.5,50,100,29.1,23.6,1010,1015.5,0,,,,2,0,,,667,,,24.1,,,,
201,2023-07-29 07:00,25.1,,.4,0,100,31.7,25,1010,1015.5,.4,,,,3,0,,,1118,,,26.5,,,,
201,2023-07-29 08:00,26.8,,.6,90,88,30.9,24.6,1010.2,1015.6,.6,,,,4,2,,11,1362,,,28.8,,,,
201,2023-07-29 09:00,27.7,,.7,140,86,31.9,25.1,1010.6,1016,.2,,,,7,5,,13,1259,,,33.6,,,,
201,2023-07-29 10:00,28.4,,1.9,250,79,30.4,24.3,1010.6,1016,.3,,,,8,2,,13,2421,,,33.8,,,,
201,2023-07-29 11:00,28.6,,3.2,250,79,30.7,24.5,1010.4,1015.8,.4,,,,8,4,,8,2247,,,33.9,,,,
201,2023-07-29 12:00,28.8,,2,270,79,31.1,24.7,1010.3,1015.7,.2,,,,10,3,,58,3239,,,37,,,,
201,2023-07-29 13:00,29.6,,2.2,270,75,30.9,24.6,1010.1,1015.5,.3,,,,10,4,,53,3351,,,41.3,,,,
201,2023-07-29 14:00,29.5,,3.2,290,73,30,24.1,1010,1015.4,1,,,,8,0,,,3940,,,41.1,,,,
201,2023-07-29 15:00,28.9,,2.1,320,75,29.8,24,1009.9,1015.3,.5,,,,9,1,,25,3996,,,38.1,,,,
201,2023-07-29 16:00,29.1,,1.2,320,73,29.3,23.7,1009.6,1015,.2,,,,9,8,,29,3409,,,36.4,,,,
201,2023-07-29 17:00,28.5,,1.8,340,71,27.6,22.7,1009.5,1014.9,0,,,,9,9,,30,4844,,,31.8,,,,
201,2023-07-29 18:00,27.7,,2,320,75,27.7,22.8,1009.6,1015,0,,,,10,10,,25,4712,,,29.3,,,,
201,2023-07-29 19:00,26.8,,2.7,50,81,28.4,23.2,1009.3,1014.7,0,,,,10,10,,21,5000,,,27.3,,,,
201,2023-07-29 20:00,26.6,,1.9,140,74,25.6,21.5,1009.3,1014.7,0,,,,6,6,,30,5000,,,26,,,,
201,2023-07-29 21:00,25.1,,2.2,360,85,26.9,22.3,1009.9,1015.4,,,,,0,0,,,5000,,,25.4,,,,
201,2023-07-29 22:00,24.3,0,2,360,93,28.1,23,1010,1015.5,,,,,1,1,,18,3814,,,24.7,,,,
201,2023-07-29 23:00,24.3,,1.7,20,91,27.6,22.7,1009.9,1015.4,,,,,3,3,,32,5000,,,24.8,,,,
201,2023-07-30 00:00,24,,.5,340,95,28.3,23.1,1009.8,1015.3,,,,,5,5,,,5000,,,24.7,,,,
201,2023-07-30 01:00,23.4,,.6,360,97,27.7,22.8,1009.4,1014.9,,,,,7,7,,43,5000,,,24.4,,,,
201,2023-07-30 02:00,23.1,,.6,340,100,28.1,23,1009.2,1014.7,,,,,8,8,,45,5000,,,24.1,,,,
201,2023-07-30 03:00,23,,.8,360,96,26.9,22.3,1008.9,1014.4,,,,,5,5,,69,5000,,,23.4,,,,
201,2023-07-30 04:00,22.9,,1,20,96,26.8,22.2,1008.8,1014.3,,,,,4,3,,15,5000,,,23.1,,,,
201,2023-07-30 05:00,22.5,,.5,360,100,27.1,22.4,1008.8,1014.3,,,,,3,1,,16,5000,,,23.2,,,,
201,2023-07-30 06:00,22.7,,.3,0,100,27.4,22.6,1009.2,1014.7,0,,,,4,4,,18,5000,,,23.5,,,,
201,2023-07-30 07:00,24.2,,.6,70,98,29.5,23.8,1009.5,1015,.4,,,,3,0,,,5000,,,25.7,,,,
201,2023-07-30 08:00,26.7,,1.6,90,82,28.6,23.3,1009.8,1015.2,.9,,,,2,0,,,5000,,,30.3,,,,
201,2023-07-30 09:00,27.7,,1.7,70,76,28.1,23,1010,1015.4,1,,,,6,1,,73,5000,,,33.3,,,,
201,2023-07-30 10:00,29.4,,1.4,90,65,26.6,22.1,1009.9,1015.3,1,,,,6,0,,,5000,,,37.5,,,,
201,2023-07-30 11:00,30.4,,1.3,110,61,26.4,22,1009.7,1015.1,1,,,,6,0,,,4662,,,40.8,,,,
201,2023-07-30 12:00,31.2,,.8,160,57,25.8,21.6,1009.3,1014.7,1,,,,6,1,,61,5000,,,44.2,,,,
201,2023-07-30 13:00,31.8,,2.1,270,62,29.1,23.6,1008.8,1014.2,1,,,,6,1,,70,5000,,,46,,,,
201,2023-07-30 14:00,31.8,,2,270,63,29.5,23.8,1008.2,1013.6,1,,,,6,3,,44,5000,,,46.8,,,,
201,2023-07-30 15:00,31.6,,1.9,320,64,29.7,23.9,1007.7,1013.1,1,,,,6,1,,66,5000,,,44.9,,,,
201,2023-07-30 16:00,31.7,,1.7,320,63,29.3,23.7,1007.4,1012.7,1,,,,6,0,,,5000,,,43.9,,,,
201,2023-07-30 17:00,31.1,,2.4,320,62,27.9,22.9,1007.3,1012.7,1,,,,6,0,,,5000,,,39.6,,,,
201,2023-07-30 18:00,29.6,,1.9,320,72,29.8,24,1007.1,1012.5,.9,,,,3,0,,,5000,,,33.8,,,,
201,2023-07-30 19:00,28.8,,2.2,290,77,30.4,24.3,1007.5,1012.9,.4,,,,7,4,,25,5000,,,30,,,,
201,2023-07-30 20:00,27.4,,2.3,90,74,26.9,22.3,1008.4,1013.8,0,,,,9,4,,17,5000,,,28.2,,,,
201,2023-07-30 21:00,25.8,,.3,0,90,29.8,24,1008.4,1013.9,,,,,6,6,,24,4620,,,27.4,,,,
201,2023-07-30 22:00,27,,2.5,270,85,30.2,24.2,1008.7,1014.1,,,,,8,8,,21,1279,,,26.7,,,,
201,2023-07-30 23:00,26.1,,2.2,290,89,30,24.1,1008.6,1014.1,,,,,8,8,,31,4430,,,25.9,,,,
201,2023-07-31 00:00,25.7,,2.3,270,92,30.2,24.2,1008.5,1014,,,,,2,2,,,4921,,,25.2,,,,
201,2023-07-31 01:00,25.2,,2.8,270,100,31.9,25.1,1008.3,1013.8,,,,,3,2,,20,3045,,,25,,,,
201,2023-07-31 02:00,24.9,,2.2,270,100,31.3,24.8,1008,1013.5,,,,,2,0,,,1552,,,24.8,,,,
201,2023-07-31 03:00,24.5,,1.1,270,100,30.6,24.4,1008.3,1013.7,,,,,4,0,,,2195,,,24.5,,,,
201,2023-07-31 04:00,24.3,,1.5,270,100,30.2,24.2,1008.4,1013.9,,,,,5,0,,,1132,,,24.3,,,,
201,2023-07-31 05:00,23.6,,.1,0,100,28.9,23.5,1009,1014.5,,,,,6,2,,1,1120,,,24.4,,,,
201,2023-07-31 06:00,22.9,,.7,290,100,27.7,22.8,1009.5,1015,0,,,,5,5,,1,1217,,,23.9,,,,
201,2023-07-31 07:00,24.8,,.3,0,99,30.9,24.6,1009.6,1015,0,,,,6,2,,57,1433,,,25.9,,,,
201,2023-07-31 08:00,25.8,,1,250,94,31.1,24.7,1009.9,1015.4,0,,,,7,4,,23,1708,,,28.4,,,,
201,2023-07-31 09:00,27.6,,.8,140,82,30.2,24.2,1009.8,1015.2,.7,,,,7,1,,72,2467,,,33.5,,,,
201,2023-07-31 10:00,28.8,,1.4,270,71,28.1,23,1009.4,1014.8,1,,,,6,0,,,4330,,,36,,,,
201,2023-07-31 11:00,29.8,,1.3,360,66,27.6,22.7,1009.4,1014.8,1,,,,7,0,,,4468,,,41.5,,,,
201,2023-07-31 12:00,30.3,,.7,50,66,28.4,23.2,1008.7,1014.1,1,,,,6,1,,71,4321,,,43.1,,,,
201,2023-07-31 13:00,30.9,,2.2,270,69,30.7,24.5,1008.1,1013.5,.8,,,,6,1,,20,3739,,,45.5,,,,
201,2023-07-31 14:00,31,,2.5,250,69,30.9,24.6,1007.6,1013,1,,,,7,1,,11,3488,,,47.2,,,,
201,2023-07-31 15:00,28.9,,4.7,250,77,30.6,24.4,1007.5,1012.9,1,,,,6,0,,,3766,,,43.6,,,,
201,2023-07-31 16:00,28.9,,3.6,250,75,29.8,24,1007,1012.4,.6,,,,8,2,,59,3847,,,38.4,,,,
201,2023-07-31 17:00,28.5,,2.3,290,79,30.6,24.4,1006.9,1012.3,.2,,,,8,4,,52,3318,,,35.4,,,,
201,2023-07-31 18:00,27.7,,1.8,250,78,28.9,23.5,1006.9,1012.3,.1,,,,7,1,,56,4031,,,31.4,,,,
201,2023-07-31 19:00,27.4,,2.1,250,85,30.9,24.6,1006.8,1012.2,0,,,,7,0,,,3249,,,29,,,,
201,2023-07-31 20:00,26.8,,1.4,200,91,31.9,25.1,1006.8,1012.2,0,,,,5,0,,,2523,,,27.3,,,,
201,2023-07-31 21:00,25.6,,.5,360,99,32.4,25.4,1007.2,1012.7,,,,,5,0,,,1659,,,26.6,,,,
201,2023-07-31 22:00,25.2,,.3,0,100,31.9,25.1,1007.7,1013.2,,,,,4,0,,,1537,,,26,,,,
201,2023-07-31 23:00,24.8,,.9,360,100,31.1,24.7,1007.6,1013,,,,,4,0,,,1187,,,25.5,,,,
201,2023-08-01 00:00,24.7,,1,360,100,30.9,24.6,1007.3,1012.7,,,,,7,0,,,1312,,,25.3,,,,
201,2023-08-01 01:00,24.6,,.6,50,100,30.7,24.5,1007.2,1012.6,,,,,7,0,,,1435,,,25.1,,,,
201,2023-08-01 02:00,24.3,,.3,0,100,30.2,24.2,1007,1012.4,,,,,9,0,,,1035,,,24.9,,,,
201,2023-08-01 03:00,24,,.2,0,100,29.7,23.9,1006.9,1012.4,,,,,7,0,,,736,,,24.7,,,,
201,2023-08-01 04:00,23.9,,0,0,100,29.5,23.8,1006.7,1012.2,,,,,6,0,,,628,,,24.4,,,,
201,2023-08-01 05:00,23.7,,.1,0,100,29.1,23.6,1006.8,1012.3,,,,,6,0,,,548,,,24.2,,,,
201,2023-08-01 06:00,24.5,,1.1,20,100,30.6,24.4,1007.1,1012.5,0,,,,7,0,,,920,,,24.7,,,,
201,2023-08-01 07:00,25.6,,.6,90,100,32.6,25.5,1007.2,1012.7,.3,,,,6,0,,,1140,,,26.8,,,,
201,2023-08-01 08:00,28,,1.1,90,83,31.3,24.8,1007.6,1013,.9,,,,7,0,,,2464,,,32.6,,,,
201,2023-08-01 09:00,28.4,,1.2,160,85,32.8,25.6,1007.6,1013,.9,,,,7,0,,,2359,,,34.9,,,,
201,2023-08-01 10:00,29.2,,.9,140,71,28.6,23.3,1007.5,1012.9,1,,,,6,0,,,3612,,,39.8,,,,
201,2023-08-01 11:00,30.4,,1.5,110,66,28.6,23.3,1007.2,1012.6,1,,,,4,0,,,3609,,,44.2,,,,
201,2023-08-01 12:00,31.8,,.7,320,65,30.4,24.3,1006.7,1012,1,,,,5,1,,10,4117,,,47.2,,,,
201,2023-08-01 13:00,30.9,,1.4,320,76,33.8,26.1,1006.1,1011.5,.5,,,,6,6,,7,2876,,,41.8,,,,
201,2023-08-01 14:00,31.5,,2.2,270,73,33.6,26,1005.6,1010.9,.5,,,,0,0,,,2679,,,47.3,,,,
201,2023-08-01 15:00,31.7,,3.2,250,72,33.6,26,1005.3,1010.6,1,,,,6,3,,8,2631,,,46.3,,,,
201,2023-08-01 16:00,31.6,,2.7,250,72,33.4,25.9,1004.9,1010.2,1,,,,4,0,,,2558,,,43.7,,,,
201,2023-08-01 17:00,30.6,,2.4,290,72,31.5,24.9,1004.9,1010.3,1,,,,4,0,,,3079,,,39,,,,
201,2023-08-01 18:00,30.2,,1.6,320,74,31.7,25,1004.6,1010,1,,,,4,0,,,2759,,,36.2,,,,
201,2023-08-01 19:00,28.2,,.9,360,76,28.9,23.5,1004.3,1009.7,.5,,,,5,0,,,2903,,,30.4,,,,
201,2023-08-01 20:00,27.1,,1.5,270,90,32.2,25.3,1004.3,1009.7,0,,,,7,0,,,1980,,,27.8,,,,
201,2023-08-01 21:00,26.6,,1.8,270,93,32.2,25.3,1004.9,1010.3,,,,,3,0,,,1840,,,26.7,,,,
201,2023-08-01 22:00,25.2,,.8,290,100,31.9,25.1,1004.8,1010.3,,,,,3,0,,,1347,,,25.9,,,,
201,2023-08-01 23:00,24.7,,.4,0,100,30.9,24.6,1004.9,1010.3,,,,,2,0,,,1111,,,25.5,,,,
201,2023-08-02 00:00,24.8,,.4,0,100,31.1,24.7,1005,1010.4,,,,,4,0,,,816,,,25.2,,,,
201,2023-08-02 01:00,24.6,,.6,360,100,30.7,24.5,1004.8,1010.2,,,,,4,0,,,944,,,24.9,,,,
201,2023-08-02 02:00,24.7,,.4,0,100,30.9,24.6,1004.7,1010.1,,,,,3,0,,,707,,,24.7,,,,
201,2023-08-02 03:00,23.8,,0,0,100,29.3,23.7,1004.5,1009.9,,,,,5,0,,,453,,,24.2,,,,
201,2023-08-02 04:00,23.4,,.1,0,100,28.6,23.3,1004.2,1009.7,,,,,3,0,,,570,,,24,,,,
201,2023-08-02 05:00,23.5,,.5,360,100,28.8,23.4,1004.2,1009.7,,,,,6,0,,,622,,,23.9,,,,
201,2023-08-02 06:00,23.7,,.1,0,100,29.1,23.6,1004.4,1009.9,0,,,,4,4,,22,543,,,24.6,,,,
201,2023-08-02 07:00,24.6,,.2,0,100,30.7,24.5,1004.4,1009.8,0,,,,3,3,,61,185,,,26.5,,,,
201,2023-08-02 08:00,26.5,,1.2,230,100,34.4,26.4,1004.7,1010.1,.4,,,,5,5,,,889,,,30.6,,,,
201,2023-08-02 09:00,28.1,,2.6,250,89,33.8,26.1,1004.6,1010,1,,,,6,0,,,2029,,,34.6,,,,
201,2023-08-02 10:00,28.2,,2.6,250,90,34.2,26.3,1004.7,1010.1,.5,,,,8,1,,68,1935,,,36.2,,,,
201,2023-08-02 11:00,28.5,,2.7,250,86,33.4,25.9,1004.3,1009.7,1,,,,8,1,,70,2233,,,39.2,,,,
201,2023-08-02 12:00,29.7,,3.1,250,76,31.7,25,1004,1009.3,1,,,,6,0,,,3034,,,45.9,,,,
201,2023-08-02 13:00,29.5,,2.8,250,65,26.8,22.2,1003.4,1008.7,1,,,,8,1,,64,4696,,,41.6,,,,
201,2023-08-02 14:00,28.3,,2.6,250,71,27.2,22.5,1003.2,1008.6,.2,,,,8,1,,72,4917,,,38.2,,,,
201,2023-08-02 15:00,28.8,,3.2,250,68,26.8,22.2,1002.9,1008.3,1,,,,7,0,,,4983,,,40.7,,,,
201,2023-08-02 16:00,29.4,,3.1,250,68,27.7,22.8,1002.6,1007.9,1,,,,6,0,,,4625,,,42.5,,,,
201,2023-08-02 17:00,29.2,,3.2,250,72,29.1,23.6,1002.4,1007.7,1,,,,6,0,,,4318,,,39.9,,,,
201,2023-08-02 18:00,27.3,,2.4,270,81,29.3,23.7,1001.8,1007.2,.8,,,,6,0,,,3220,,,32.4,,,,
201,2023-08-02 19:00,26.5,,2.5,270,91,31.5,24.9,1001.6,1007,.6,,,,7,0,,,2576,,,29.2,,,,
201,2023-08-02 20:00,25.3,,1.7,270,96,30.9,24.6,1001.5,1006.9,0,,,,3,0,,,2040,,,26.7,,,,
201,2023-08-02 21:00,24.3,,1.9,270,91,27.6,22.7,1001.8,1007.2,,,,,2,0,,,2000,,,25.3,,,,
201,2023-08-02 22:00,24.4,,1.6,270,89,27.1,22.4,1001.9,1007.3,,,,,2,0,,,3467,,,24.6,,,,
201,2023-08-02 23:00,23.5,,.6,290,98,28.3,23.1,1002,1007.4,,,,,2,0,,,2167,,,24.3,,,,
201,2023-08-03 00:00,23.2,,.1,0,100,28.3,23.1,1002.2,1007.7,,,,,2,0,,,1312,,,23.9,,,,
201,2023-08-03 01:00,22.6,,.1,0,100,27.2,22.5,1002.1,1007.6,,,,,2,0,,,712,,,23.7,,,,
201,2023-08-03 02:00,24.2,,1.4,290,100,30,24.1,1001.7,1007.1,,,,,2,0,,,1218,,,23.8,,,,
201,2023-08-03 03:00,24.6,,2.3,290,100,30.7,24.5,1001.8,1007.2,,,,,2,0,,,1132,,,24.1,,,,
201,2023-08-03 04:00,23.6,,.3,0,100,28.9,23.5,1002,1007.4,,,,,2,0,,,584,,,23.6,,,,
201,2023-08-03 05:00,23,,.2,0,100,27.9,22.9,1002.1,1007.6,,,,,2,1,,4,433,,,23.5,,,,
201,2023-08-03 06:00,22.9,,.1,0,100,27.7,22.8,1002.2,1007.7,0,,,,3,0,,,468,,,23.7,,,,
201,2023-08-03 07:00,24.5,,.5,70,100,30.6,24.4,1002.6,1008,0,,,,3,3,,3,912,,,26.2,,,,
201,2023-08-03 08:00,25.3,,.7,140,99,31.9,25.1,1003.2,1008.6,0,,,,2,2,,3,962,,,28.8,,,,
201,2023-08-03 09:00,27.2,,.7,270,89,32.1,25.2,1002.8,1008.2,.3,,,,4,4,,3,1509,,,35.6,,,,
201,2023-08-03 10:00,28.1,,2.5,250,87,33,25.7,1002.9,1008.3,.5,,,,7,7,,4,3211,,,36.3,,,,
201,2023-08-03 11:00,28.9,,2.7,250,80,31.7,25,1002.7,1008.1,.8,,,,6,5,,4,3986,,,45.7,,,,
201,2023-08-03 12:00,29.3,,2.4,270,80,32.4,25.4,1002.1,1007.4,1,,,,7,2,,73,4265,,,47.5,,,,
201,2023-08-03 13:00,29.6,,2.8,270,76,31.5,24.9,1001.7,1007,1,,,,7,0,,,4902,,,48.8,,,,
201,2023-08-03 14:00,29.8,,3,250,72,30,24.1,1001.3,1006.6,1,,,,6,0,,,4971,,,48.2,,,,
201,2023-08-03 15:00,29.9,,3,250,70,29.5,23.8,1001.1,1006.5,1,,,,4,0,,,4960,,,46.8,,,,
201,2023-08-03 16:00,30.1,,3,270,70,29.8,24,1000.8,1006.1,1,,,,1,0,,,5000,,,45,,,,
201,2023-08-03 17:00,29.5,,3.2,250,69,28.4,23.2,1000.8,1006.1,1,,,,2,0,,,5000,,,40.6,,,,
201,2023-08-03 18:00,27.9,,2.3,290,77,28.8,23.4,1000.6,1006,.9,,,,4,0,,,4880,,,34.7,,,,
201,2023-08-03 19:00,26.6,,2.6,290,84,29.1,23.6,1000.7,1006.1,.3,,,,7,0,,,4335,,,29.5,,,,
201,2023-08-03 20:00,25.8,,2.7,270,84,27.7,22.8,1000.7,1006.1,0,,,,4,0,,,4407,,,26.9,,,,
201,2023-08-03 21:00,25.4,,3,290,80,25.8,21.6,1001.2,1006.6,,,,,4,0,,,5000,,,25.6,,,,
201,2023-08-03 22:00,25.4,,2.2,270,83,26.8,22.2,1001.2,1006.6,,,,,8,0,,,1545,,,25.3,,,,
201,2023-08-03 23:00,25,,1.5,270,91,28.8,23.4,1001,1006.4,,,,,7,0,,,,,,25.1,,,,
201,2023-08-04 00:00,24.6,,.3,0,98,30.2,24.2,1001.4,1006.8,,,,,7,0,,,,,,25.2,,,,
201,2023-08-04 01:00,24.4,,.7,20,100,30.4,24.3,1001.5,1006.9,,,,,8,0,,,,,,25.1,,,,
201,2023-08-04 02:00,24.1,,1.2,20,100,29.8,24,1001.3,1006.7,,,,,8,0,,,,,,24.8,,,,
201,2023-08-04 03:00,24.1,,1.2,360,100,29.8,24,1001.2,1006.6,,,,,7,0,,,,,,24.4,,,,
201,2023-08-04 04:00,24,,1.7,360,100,29.7,23.9,1000.7,1006.1,,,,,6,0,,,1576,,,24.2,,,,
201,2023-08-04 05:00,24.1,,1.6,360,100,29.8,24,1001.1,1006.5,,,,,6,0,,,1660,,,24.2,,,,
201,2023-08-04 06:00,23.8,,.9,360,100,29.3,23.7,1001.3,1006.7,0,,,,5,0,,,1395,,,24.2,,,,
201,2023-08-04 07:00,24.6,,1.1,360,100,30.7,24.5,1001.2,1006.6,.1,,,,2,0,,,2262,,,25.3,,,,
201,2023-08-04 08:00,26.8,,.6,20,90,31.7,25,1001.5,1006.9,.8,,,,3,0,,,1853,,,30.9,,,,
201,2023-08-04 09:00,28.4,,.9,140,80,30.9,24.6,1001.3,1006.7,1,,,,4,0,,,3144,,,37.3,,,,
201,2023-08-04 10:00,29.7,,2.2,230,65,27.1,22.4,1001,1006.3,1,,,,5,0,,,5000,,,41.5,,,,
201,2023-08-04 11:00,30.1,,2.5,230,64,27.2,22.5,1001.1,1006.4,1,,,,5,0,,,5000,,,46.2,,,,
201,2023-08-04 12:00,30.2,,2.8,250,63,26.9,22.3,1000.7,1006,1,,,,5,0,,,5000,,,48.6,,,,
201,2023-08-04 13:00,31,,2.6,230,62,27.7,22.8,1000.3,1005.6,1,,,,4,0,,,5000,,,50.1,,,,
201,2023-08-04 14:00,31.2,,2.6,250,63,28.6,23.3,999.8,1005.1,1,,,,3,0,,,5000,,,50.2,,,,
201,2023-08-04 15:00,31.4,,2.8,230,66,30.2,24.2,999.3,1004.6,1,,,,3,0,,,5000,,,49,,,,
201,2023-08-04 16:00,31,,3.2,230,64,28.6,23.3,999.1,1004.4,1,,,,1,0,,,5000,,,45.9,,,,
201,2023-08-04 17:00,30.2,,3,270,67,28.6,23.3,999,1004.3,1,,,,2,0,,,5000,,,42.1,,,,
201,2023-08-04 18:00,29.5,,2.6,250,69,28.4,23.2,998.9,1004.2,1,,,,1,0,,,5000,,,36.9,,,,
201,2023-08-04 19:00,27.1,,1.8,290,82,29.3,23.7,998.9,1004.3,.6,,,,0,0,,,5000,,,30,,,,
201,2023-08-04 20:00,26.1,,1.1,320,86,28.9,23.5,998.7,1004.1,0,,,,0,0,,,5000,,,27.8,,,,
201,2023-08-04 21:00,25.4,,.9,270,89,28.8,23.4,998.9,1004.3,,,,,0,0,,,4328,,,26.6,,,,
201,2023-08-04 22:00,23.9,,.1,0,98,28.9,23.5,998.8,1004.2,,,,,0,0,,,4931,,,25.7,,,,
201,2023-08-04 23:00,23.6,,.1,0,98,28.4,23.2,998.7,1004.1,,,,,0,0,,,4948,,,25,,,,
201,2023-08-05 00:00,23.3,,.5,50,99,28.3,23.1,998.4,1003.8,,,,,1,0,,,5000,,,24.6,,,,
201,2023-08-05 01:00,23.1,,.8,360,100,28.1,23,997.8,1003.2,,,,,1,0,,,4594,,,24.2,,,,
201,2023-08-05 02:00,22.9,,.4,0,100,27.7,22.8,997.6,1003,,,,,0,0,,,2944,,,24,,,,
201,2023-08-05 03:00,22.9,,.3,0,100,27.7,22.8,997.6,1003,,,,,3,0,,,2626,,,23.8,,,,
201,2023-08-05 04:00,23,,.2,0,100,27.9,22.9,997.6,1003,,,,,2,0,,,2986,,,23.6,,,,
201,2023-08-05 05:00,23,,.8,270,100,27.9,22.9,997.6,1003,,,,,2,0,,,2266,,,23.5,,,,
201,2023-08-05 06:00,23.4,,.2,0,100,28.6,23.3,997.7,1003.1,0,,,,4,0,,,1857,,,23.8,,,,
201,2023-08-05 07:00,25,,.8,230,98,30.9,24.6,998.1,1003.5,.5,,,,2,0,,,2635,,,25.9,,,,
201,2023-08-05 08:00,27.4,,1,270,90,32.8,25.6,998,1003.4,.8,,,,2,1,,14,4367,,,30.9,,,,
201,2023-08-05 09:00,28.4,,.8,270,81,31.3,24.8,997.8,1003.1,.7,,,,3,2,,5,5000,,,34.8,,,,
201,2023-08-05 10:00,29.2,,2.2,250,80,32.2,25.3,997.5,1002.8,.4,,,,3,3,,6,5000,,,41.3,,,,
201,2023-08-05 11:00,29.7,,1.7,180,73,30.4,24.3,997.3,1002.6,.6,,,,2,2,,7,5000,,,40.6,,,,
201,2023-08-05 12:00,30.1,,2.2,230,70,29.8,24,996.8,1002.1,.7,,,,1,1,,9,5000,,,51.1,,,,
201,2023-08-05 13:00,30.7,,2,270,67,29.5,23.8,996.4,1001.7,.7,,,,1,1,,9,5000,,,45.9,,,,
201,2023-08-05 14:00,31.5,,3.3,250,64,29.5,23.8,996.3,1001.6,1,,,,2,2,,9,5000,,,51,,,,
201,2023-08-05 15:00,31,,2.4,320,67,30,24.1,995.9,1001.2,1,,,,2,0,,,5000,,,49.6,,,,
201,2023-08-05 16:00,30.9,,3.5,230,71,31.7,25,995.1,1000.4,1,,,,2,0,,,5000,,,46.1,,,,
201,2023-08-05 17:00,29.5,,3.6,270,76,31.3,24.8,994.8,1000.1,.9,,,,3,1,,15,5000,,,41.8,,,,
201,2023-08-05 18:00,28.6,,2.7,290,79,30.7,24.5,994.4,999.7,1,,,,3,0,,,5000,,,35.8,,,,
201,2023-08-05 19:00,27.3,,3.4,290,89,32.2,25.3,995,1000.4,.5,,,,3,0,,,4959,,,29.4,,,,
201,2023-08-05 20:00,27.1,,3.6,290,90,32.2,25.3,995.3,1000.7,0,,,,5,1,,73,4966,,,27.9,,,,
201,2023-08-05 21:00,27.2,,3.5,320,93,33.4,25.9,995.8,1001.2,,,,,7,1,,55,4684,,,27.5,,,,
201,2023-08-05 22:00,26.6,,.8,140,97,33.6,26,995.4,1000.8,,,,,5,1,,,2068,,,27,,,,
201,2023-08-05 23:00,26.1,,.7,270,100,33.6,26,995.2,1000.6,,,,,5,0,,,1840,,,26.6,,,,
201,2023-08-06 00:00,25.1,,.3,0,100,31.7,25,995.4,1000.8,,,,,3,0,,,1689,,,26.1,,,,
201,2023-08-06 01:00,24.7,,.3,0,100,30.9,24.6,994.8,1000.2,,,,,2,0,,,1403,,,25.7,,,,
201,2023-08-06 02:00,24.7,,.3,0,100,30.9,24.6,994.6,1000,,,,,2,0,,,1854,,,25.3,,,,
201,2023-08-06 03:00,24.6,,1,360,100,30.7,24.5,994.5,999.9,,,,,4,1,,,2023,,,25.1,,,,
201,2023-08-06 04:00,24.3,,.8,290,100,30.2,24.2,994.6,1000,,,,,5,0,,,1107,,,24.8,,,,
201,2023-08-06 05:00,24.2,,0,0,100,30,24.1,994.6,1000,,,,,3,0,,,1263,,,24.6,,,,
201,2023-08-06 06:00,24.1,,.7,20,100,29.8,24,994.6,1000,0,,,,2,0,,,1693,,,24.7,,,,
201,2023-08-06 07:00,25.6,,0,0,99,32.4,25.4,994.6,1000,.5,,,,3,0,,,2872,,,26.6,,,,
